VSRR_Provisional_Drug_Overdose_Death_Counts
State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
MA,MA,2016,June,Number of Deaths,"56,937",,100,0.447863427999368,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,July,Number of Deaths,"56,793",,100,0.392654024263554,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,August,Number of Deaths,"56,981",,100,0.391358523016444,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,September,Number of Deaths,"57,129",,100,0.385093385145898,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,October,Number of Deaths,"57,073",,100,0.369701960646891,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,November,Number of Deaths,"57,362",,100,0.453261741222412,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,December,Number of Deaths,"57,861",,100,0.480461796374069,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,January,Number of Deaths,"58,454",,100,0.484141376124816,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,February,Number of Deaths,"58,797",,100,0.518733949011004,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,March,Number of Deaths,"58,965",,100,0.537607055032646,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,April,Number of Deaths,"59,087",,100,0.565268163893919,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,May,Number of Deaths,"59,072",,100,0.59419014084507,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,June,Number of Deaths,"59,166",,100,0.654091877091573,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,July,Number of Deaths,"59,435",,100,0.676369142760999,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,August,Number of Deaths,"59,589",,100,0.704828072295222,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,September,Number of Deaths,"59,535",,100,0.695389266817838,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,October,Number of Deaths,"59,624",,100,0.701059975848652,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,November,Number of Deaths,"59,559",,100,0.636343793549254,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,December,Number of Deaths,"59,727",,100,0.602742478276156,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2018,January,Number of Deaths,"60,029",,100,0.584717386596478,Underreported due to incomplete data.
MA,MA,2018,February,Number of Deaths,"59,852",,100,0.563055536991245,Underreported due to incomplete data.
MA,MA,2018,March,Number of Deaths,"59,769",,100,0.543760143218056,Underreported due to incomplete data.
MA,MA,2018,April,Number of Deaths,"59,636",,100,0.508082366355892,Underreported due to incomplete data.
MA,MA,2018,May,Number of Deaths,"59,852",,100,0.492882443360289,Underreported due to incomplete data.
MA,MA,2018,June,Number of Deaths,"59,888",,100,0.434143734971948,Underreported due to incomplete data.
MA,MA,2018,July,Number of Deaths,"59,909",,100,0.405615183027592,Underreported due to incomplete data.
MA,MA,2015,January,Number of Drug Overdose Deaths,"1,296","1,579",100,1.29899726526892,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,February,Number of Drug Overdose Deaths,"1,288","1,579",100,1.33677786254248,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,March,Number of Drug Overdose Deaths,"1,331","1,634",100,1.34353038445639,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,April,Number of Drug Overdose Deaths,"1,376","1,702",100,1.39010601921061,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,May,Number of Drug Overdose Deaths,"1,395","1,723",100,1.37946397971074,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,June,Number of Drug Overdose Deaths,"1,408","1,746",100,1.40628470857612,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,July,Number of Drug Overdose Deaths,"1,453","1,804",100,1.41156839040338,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,August,Number of Drug Overdose Deaths,"1,494","1,852",100,1.40159891137949,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,September,Number of Drug Overdose Deaths,"1,549","1,898",100,1.33222456045075,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,October,Number of Drug Overdose Deaths,"1,623","1,969",100,1.27470372436645,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,November,Number of Drug Overdose Deaths,"1,702","2,001",100,1.08283703302653,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2015,December,Number of Drug Overdose Deaths,"1,723","1,942",100,0.813464712989908,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,January,Number of Drug Overdose Deaths,"1,738","1,940",100,0.749904965960535,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,February,Number of Drug Overdose Deaths,"1,788","1,974",100,0.676886669334772,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,March,Number of Drug Overdose Deaths,"1,812","1,991",100,0.646288209606987,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,April,Number of Drug Overdose Deaths,"1,889","2,053",100,0.572910279096659,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,May,Number of Drug Overdose Deaths,"1,932","2,086",100,0.526925914216461,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,June,Number of Drug Overdose Deaths,"2,001","2,135",100,0.447863427999368,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,July,Number of Drug Overdose Deaths,"2,073","2,195",100,0.392654024263554,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,August,Number of Drug Overdose Deaths,"2,089","2,211",100,0.391358523016444,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,September,Number of Drug Overdose Deaths,"2,131","2,254",100,0.385093385145898,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,October,Number of Drug Overdose Deaths,"2,143","2,261",100,0.369701960646891,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,November,Number of Drug Overdose Deaths,"2,157","2,304",100,0.453261741222412,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2016,December,Number of Drug Overdose Deaths,"2,198","2,357",100,0.480461796374069,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,January,Number of Drug Overdose Deaths,"2,224","2,386",100,0.484141376124816,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,February,Number of Drug Overdose Deaths,"2,206","2,379",100,0.518733949011004,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,March,Number of Drug Overdose Deaths,"2,203","2,382",100,0.537607055032646,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,April,Number of Drug Overdose Deaths,"2,168","2,354",100,0.565268163893919,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,May,Number of Drug Overdose Deaths,"2,143","2,337",100,0.59419014084507,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,June,Number of Drug Overdose Deaths,"2,105","2,316",100,0.654091877091573,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,July,Number of Drug Overdose Deaths,"2,078","2,294",100,0.676369142760999,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,August,Number of Drug Overdose Deaths,"2,104","2,333",100,0.704828072295222,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,September,Number of Drug Overdose Deaths,"2,106","2,331",100,0.695389266817838,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,October,Number of Drug Overdose Deaths,"2,093","2,319",100,0.701059975848652,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,November,Number of Drug Overdose Deaths,"2,102","2,306",100,0.636343793549254,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2017,December,Number of Drug Overdose Deaths,"2,138","2,334",100,0.602742478276156,Numbers may differ from published reports using final data. See Technical Notes.
MA,MA,2018,January,Number of Drug Overdose Deaths,"2,159","2,334",100,0.584717386596478,Underreported due to incomplete data.
MA,MA,2018,February,Number of Drug Overdose Deaths,"2,166","2,344",100,0.563055536991245,Underreported due to incomplete data.
MA,MA,2018,March,Number of Drug Overdose Deaths,"2,158","2,336",100,0.543760143218056,Underreported due to incomplete data.
MA,MA,2018,April,Number of Drug Overdose Deaths,"2,160","2,324",100,0.508082366355892,Underreported due to incomplete data.
MA,MA,2018,May,Number of Drug Overdose Deaths,"2,219","2,383",100,0.492882443360289,Underreported due to incomplete data.
MA,MA,2018,June,Number of Drug Overdose Deaths,"2,277","2,429",100,0.434143734971948,Underreported due to incomplete data.
MA,MA,2018,July,Number of Drug Overdose Deaths,"2,304","2,452",100,0.405615183027592,Underreported due to incomplete data.
MD,MD,2015,January,Cocaine (T40.5),109,116,100,0.00858516483516484,Numbers may differ from published reports using final data. See Technical Notes.
MD,MD,2015,February,Cocaine (T40.5),117,124,100,0.00855340532449481,Numbers may differ from published reports using final data. See Technical Notes.
MD,MD,2015,March,Cocaine (T40.5),119,126,100,0.0085437224998932,Numbers may differ from published reports using final data. See Technical Notes.
MD,MD,2015,April,Cocaine (T40.5),119,126,100,0.010654619843164,Numbers may differ from published reports using final data. See Technical Notes.
