Group Name,Group PAC ID, State,Measure Title,Measure Performance Rate,Year
"THE LONGSTREET CLINIC, PC",2668465733,GA,How well clinicians communicate.,78.0,2015
"THE LONGSTREET CLINIC, PC",2668465733,GA,Patients' rating of clinicians.,75.0,2015
"THE LONGSTREET CLINIC, PC",2668465733,GA,Health promotion and education.,58.0,2015
"THE LONGSTREET CLINIC, PC",2668465733,GA,Courteous and helpful office staff.,82.0,2015
"THE LONGSTREET CLINIC, PC",2668465733,GA,Clinicians working together for your care.,75.0,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,"Getting timely care, appointments, and information.",36.0,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,Between visit communication.,,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,Attention to patient medication cost.,,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,How well clinicians communicate.,,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,Patients' rating of clinicians.,,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,Health promotion and education.,,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,Courteous and helpful office staff.,,2015
STATEN ISLAND PHYSICIAN PRACTICE PC,2668484767,NY,Clinicians working together for your care.,,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,"Getting timely care, appointments, and information.",64.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,Between visit communication.,51.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,Attention to patient medication cost.,30.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,How well clinicians communicate.,84.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,Patients' rating of clinicians.,81.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,Health promotion and education.,62.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,Courteous and helpful office staff.,86.0,2015
"CENTRAL OHIO PRIMARY CARE PHYSICIANS, INC.",2769383785,OH,Clinicians working together for your care.,79.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,"Getting timely care, appointments, and information.",64.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,Between visit communication.,59.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,Attention to patient medication cost.,29.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,How well clinicians communicate.,80.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,Patients' rating of clinicians.,76.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,Health promotion and education.,59.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,Courteous and helpful office staff.,84.0,2015
COVENANT MEDICAL CENTER INC,2769387778,MI,Clinicians working together for your care.,74.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,"Getting timely care, appointments, and information.",67.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,Between visit communication.,64.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,Attention to patient medication cost.,29.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,How well clinicians communicate.,90.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,Patients' rating of clinicians.,83.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,Health promotion and education.,71.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,Courteous and helpful office staff.,85.0,2015
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,Clinicians working together for your care.,80.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,"Getting timely care, appointments, and information.",53.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,Between visit communication.,60.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,Attention to patient medication cost.,20.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,How well clinicians communicate.,,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,Patients' rating of clinicians.,77.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,Health promotion and education.,62.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,Courteous and helpful office staff.,72.0,2015
EINSTEIN PRACTICE PLAN INC,2769395896,PA,Clinicians working together for your care.,72.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,"Getting timely care, appointments, and information.",60.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,Between visit communication.,56.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,Attention to patient medication cost.,28.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,How well clinicians communicate.,84.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,Patients' rating of clinicians.,77.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,Health promotion and education.,65.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,Courteous and helpful office staff.,77.0,2015
"CORE PHYSICIANS, LLC",2769563253,NH,Clinicians working together for your care.,74.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,"Getting timely care, appointments, and information.",48.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,Between visit communication.,70.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,Attention to patient medication cost.,21.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,How well clinicians communicate.,82.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,Patients' rating of clinicians.,84.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,Health promotion and education.,62.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,Courteous and helpful office staff.,85.0,2015
COLORADO SPRINGS HEALTH PARTNERS LLC,2769706431,CO,Clinicians working together for your care.,75.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,"Getting timely care, appointments, and information.",60.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,Between visit communication.,53.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,Attention to patient medication cost.,25.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,How well clinicians communicate.,88.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,Patients' rating of clinicians.,85.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,Health promotion and education.,58.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,Courteous and helpful office staff.,86.0,2015
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,Clinicians working together for your care.,79.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,"Getting timely care, appointments, and information.",67.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,Between visit communication.,60.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,Attention to patient medication cost.,30.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,How well clinicians communicate.,91.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,Patients' rating of clinicians.,91.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,Health promotion and education.,65.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,Courteous and helpful office staff.,88.0,2015
"SUMMIT MEDICAL GROUP, PLLC",2860396330,TN,Clinicians working together for your care.,82.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,"Getting timely care, appointments, and information.",59.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,Between visit communication.,63.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,Attention to patient medication cost.,29.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,How well clinicians communicate.,86.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,Patients' rating of clinicians.,81.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,Health promotion and education.,60.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,Courteous and helpful office staff.,83.0,2015
ST VINCENT'S AMBULATORY CARE INC,2860411188,FL,Clinicians working together for your care.,76.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,"Getting timely care, appointments, and information.",61.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,Between visit communication.,67.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,Attention to patient medication cost.,36.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,How well clinicians communicate.,86.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,Patients' rating of clinicians.,87.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,Health promotion and education.,61.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,Courteous and helpful office staff.,84.0,2015
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,2961310685,NC,Clinicians working together for your care.,77.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,"Getting timely care, appointments, and information.",52.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,Between visit communication.,51.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,Attention to patient medication cost.,29.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,How well clinicians communicate.,84.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,Patients' rating of clinicians.,75.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,Health promotion and education.,63.0,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,Courteous and helpful office staff.,,2015
TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2961314299,PA,Clinicians working together for your care.,72.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,"Getting timely care, appointments, and information.",60.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,Between visit communication.,49.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,Attention to patient medication cost.,33.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,How well clinicians communicate.,84.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,Patients' rating of clinicians.,81.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,Health promotion and education.,65.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,Courteous and helpful office staff.,83.0,2015
"UNIVERSITY PHYSICIANS AND SURGEONS, INC",2961315734,WV,Clinicians working together for your care.,75.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,"Getting timely care, appointments, and information.",58.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,Between visit communication.,51.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,Attention to patient medication cost.,27.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,How well clinicians communicate.,87.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,Patients' rating of clinicians.,81.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,Health promotion and education.,46.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,Courteous and helpful office staff.,81.0,2015
"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",2961547526,AR,Clinicians working together for your care.,76.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,"Getting timely care, appointments, and information.",53.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Between visit communication.,59.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Attention to patient medication cost.,26.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,How well clinicians communicate.,82.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Patients' rating of clinicians.,79.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Health promotion and education.,65.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Courteous and helpful office staff.,76.0,2015
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Clinicians working together for your care.,73.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,"Getting timely care, appointments, and information.",60.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,Between visit communication.,54.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,Attention to patient medication cost.,29.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,How well clinicians communicate.,80.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,Patients' rating of clinicians.,78.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,Health promotion and education.,67.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,Courteous and helpful office staff.,84.0,2015
"THE MONROE CLINIC, INC.",3072425495,WI,Clinicians working together for your care.,80.0,2015
TRINITY CLINIC,3072426741,TX,"Getting timely care, appointments, and information.",58.0,2015
TRINITY CLINIC,3072426741,TX,Between visit communication.,63.0,2015
TRINITY CLINIC,3072426741,TX,Attention to patient medication cost.,29.0,2015
TRINITY CLINIC,3072426741,TX,How well clinicians communicate.,,2015
TRINITY CLINIC,3072426741,TX,Patients' rating of clinicians.,,2015
TRINITY CLINIC,3072426741,TX,Health promotion and education.,54.0,2015
TRINITY CLINIC,3072426741,TX,Courteous and helpful office staff.,80.0,2015
TRINITY CLINIC,3072426741,TX,Clinicians working together for your care.,75.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,"Getting timely care, appointments, and information.",53.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,Between visit communication.,46.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,Attention to patient medication cost.,24.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,How well clinicians communicate.,79.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,Patients' rating of clinicians.,78.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,Health promotion and education.,61.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,Courteous and helpful office staff.,80.0,2015
ST JOHN HOSPITAL AND MEDICAL CENTER,3173424082,MI,Clinicians working together for your care.,71.0,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,"Getting timely care, appointments, and information.",,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,Between visit communication.,,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,Attention to patient medication cost.,,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,How well clinicians communicate.,,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,Patients' rating of clinicians.,,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,Health promotion and education.,55.0,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,Courteous and helpful office staff.,,2015
"UT MEDICAL GROUP, INC.",3173435369,TN,Clinicians working together for your care.,,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,"Getting timely care, appointments, and information.",49.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,Between visit communication.,64.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,Attention to patient medication cost.,17.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,How well clinicians communicate.,78.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,Patients' rating of clinicians.,77.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,Health promotion and education.,58.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,Courteous and helpful office staff.,72.0,2015
FACEY MEDICAL FOUNDATION,3173436276,CA,Clinicians working together for your care.,70.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,"Getting timely care, appointments, and information.",58.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,Between visit communication.,77.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,Attention to patient medication cost.,19.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,How well clinicians communicate.,84.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,Patients' rating of clinicians.,82.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,Health promotion and education.,55.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,Courteous and helpful office staff.,86.0,2015
THE VANCOUVER CLINIC INC PS,3173436490,WA,Clinicians working together for your care.,78.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,"Getting timely care, appointments, and information.",58.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Between visit communication.,48.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Attention to patient medication cost.,30.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,How well clinicians communicate.,81.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Patients' rating of clinicians.,77.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Health promotion and education.,63.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Courteous and helpful office staff.,81.0,2015
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Clinicians working together for your care.,75.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,"Getting timely care, appointments, and information.",61.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,Between visit communication.,51.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,Attention to patient medication cost.,27.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,How well clinicians communicate.,86.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,Patients' rating of clinicians.,84.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,Health promotion and education.,62.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,Courteous and helpful office staff.,79.0,2015
ABINGTON MEMORIAL HOSPITAL,3274437736,PA,Clinicians working together for your care.,77.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,"Getting timely care, appointments, and information.",58.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Between visit communication.,52.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Attention to patient medication cost.,20.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,How well clinicians communicate.,81.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Patients' rating of clinicians.,81.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Health promotion and education.,63.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Courteous and helpful office staff.,81.0,2015
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Clinicians working together for your care.,71.0,2015
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,"Getting timely care, appointments, and information.",59.0,2015
