Group Name,Group PAC ID,State,Measure Title,Measure Performance Rate,Year
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,How well clinicians communicate.,,2016
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Patients' rating of clinicians.,,2016
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Health promotion and education.,59.0,2016
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Courteous and helpful office staff.,80.0,2016
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,3072422716,IL,Clinicians working together for your care.,,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,"Getting timely care, appointments, and information.",59.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,Between visit communication.,50.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,Attention to patient medicine cost.,31.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,How well clinicians communicate.,85.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,Patients' rating of clinicians.,83.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,Health promotion and education.,59.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,Courteous and helpful office staff.,76.0,2016
SPARTANBURG MEDICAL CENTER,3072425297,SC,Clinicians working together for your care.,76.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,"Getting timely care, appointments, and information.",61.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,Between visit communication.,55.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,Attention to patient medicine cost.,26.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,How well clinicians communicate.,81.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,Patients' rating of clinicians.,77.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,Health promotion and education.,68.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,Courteous and helpful office staff.,85.0,2016
"THE MONROE CLINIC, INC.",3072425495,WI,Clinicians working together for your care.,82.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,"Getting timely care, appointments, and information.",47.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,Between visit communication.,60.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,Attention to patient medicine cost.,20.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,How well clinicians communicate.,80.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,Patients' rating of clinicians.,77.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,Health promotion and education.,59.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,Courteous and helpful office staff.,76.0,2016
FACEY MEDICAL FOUNDATION,3173436276,CA,Clinicians working together for your care.,73.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,"Getting timely care, appointments, and information.",63.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,Between visit communication.,72.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,Attention to patient medicine cost.,25.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,How well clinicians communicate.,83.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,Patients' rating of clinicians.,85.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,Health promotion and education.,54.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,Courteous and helpful office staff.,80.0,2016
THE VANCOUVER CLINIC INC PS,3173436490,WA,Clinicians working together for your care.,77.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,"Getting timely care, appointments, and information.",67.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,Between visit communication.,63.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,Attention to patient medicine cost.,26.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,How well clinicians communicate.,90.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,Patients' rating of clinicians.,92.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,Health promotion and education.,64.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,Courteous and helpful office staff.,85.0,2016
"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",3173660776,NY,Clinicians working together for your care.,78.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,"Getting timely care, appointments, and information.",56.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Between visit communication.,51.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Attention to patient medicine cost.,29.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,How well clinicians communicate.,79.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Patients' rating of clinicians.,77.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Health promotion and education.,66.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Courteous and helpful office staff.,78.0,2016
RIVERSIDE HEALTH SYSTEM,3274434717,IL,Clinicians working together for your care.,73.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,"Getting timely care, appointments, and information.",59.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Between visit communication.,54.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Attention to patient medicine cost.,17.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,How well clinicians communicate.,83.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Patients' rating of clinicians.,81.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Health promotion and education.,64.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Courteous and helpful office staff.,83.0,2016
DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,3274445796,NY,Clinicians working together for your care.,77.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,"Getting timely care, appointments, and information.",53.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,Between visit communication.,50.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,Attention to patient medicine cost.,30.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,How well clinicians communicate.,82.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,Patients' rating of clinicians.,76.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,Health promotion and education.,58.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,Courteous and helpful office staff.,77.0,2016
ADVENTIST HEALTH PHYSICIANS NETWORK,3274580972,CA,Clinicians working together for your care.,71.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,"Getting timely care, appointments, and information.",52.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,Between visit communication.,53.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,Attention to patient medicine cost.,31.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,How well clinicians communicate.,83.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,Patients' rating of clinicians.,84.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,Health promotion and education.,60.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,Courteous and helpful office staff.,84.0,2016
CAROLINAS PHYSICIANS NETWORK INC,3375449655,NC,Clinicians working together for your care.,78.0,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,"Getting timely care, appointments, and information.",,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,Between visit communication.,55.0,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,Attention to patient medicine cost.,24.0,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,How well clinicians communicate.,,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,Patients' rating of clinicians.,82.0,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,Health promotion and education.,61.0,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,Courteous and helpful office staff.,86.0,2016
REGENTS OF THE UNIV OF CA,3375456619,CA,Clinicians working together for your care.,77.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,"Getting timely care, appointments, and information.",,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,Between visit communication.,59.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,Attention to patient medicine cost.,27.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,How well clinicians communicate.,83.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,Patients' rating of clinicians.,82.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,Health promotion and education.,64.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,Courteous and helpful office staff.,85.0,2016
UNIVERSITY OF TEXAS MEDICAL BRANCH FACULTY GROUP PRACTICE,3375456734,TX,Clinicians working together for your care.,75.0,2016
DEACONESS CLINIC INC,3375610116,IN,"Getting timely care, appointments, and information.",63.0,2016
DEACONESS CLINIC INC,3375610116,IN,Between visit communication.,51.0,2016
DEACONESS CLINIC INC,3375610116,IN,Attention to patient medicine cost.,39.0,2016
DEACONESS CLINIC INC,3375610116,IN,How well clinicians communicate.,87.0,2016
DEACONESS CLINIC INC,3375610116,IN,Patients' rating of clinicians.,87.0,2016
DEACONESS CLINIC INC,3375610116,IN,Health promotion and education.,62.0,2016
DEACONESS CLINIC INC,3375610116,IN,Courteous and helpful office staff.,88.0,2016
DEACONESS CLINIC INC,3375610116,IN,Clinicians working together for your care.,80.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,"Getting timely care, appointments, and information.",65.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,Between visit communication.,60.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,Attention to patient medicine cost.,20.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,How well clinicians communicate.,85.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,Patients' rating of clinicians.,84.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,Health promotion and education.,59.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,Courteous and helpful office staff.,82.0,2016
AURORA ADVANCED HEALTHCARE INC,3375625833,WI,Clinicians working together for your care.,81.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,"Getting timely care, appointments, and information.",66.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,Between visit communication.,61.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,Attention to patient medicine cost.,25.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,How well clinicians communicate.,86.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,Patients' rating of clinicians.,83.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,Health promotion and education.,68.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,Courteous and helpful office staff.,84.0,2016
THE QUEEN'S MEDICAL CENTER,3476454067,HI,Clinicians working together for your care.,73.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,"Getting timely care, appointments, and information.",59.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,Between visit communication.,51.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,Attention to patient medicine cost.,31.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,How well clinicians communicate.,84.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,Patients' rating of clinicians.,78.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,Health promotion and education.,55.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,Courteous and helpful office staff.,85.0,2016
"NEW LEXINGTON CLINIC, PSC",3476457532,KY,Clinicians working together for your care.,79.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,"Getting timely care, appointments, and information.",56.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,Between visit communication.,61.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,Attention to patient medicine cost.,23.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,How well clinicians communicate.,85.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,Patients' rating of clinicians.,85.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,Health promotion and education.,69.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,Courteous and helpful office staff.,84.0,2016
UNIVERSITY PHYSICIANS INCORPORATED,3476465667,CO,Clinicians working together for your care.,78.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,"Getting timely care, appointments, and information.",62.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,Between visit communication.,61.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,Attention to patient medicine cost.,27.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,How well clinicians communicate.,85.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,Patients' rating of clinicians.,82.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,Health promotion and education.,61.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,Courteous and helpful office staff.,85.0,2016
"EMORY SPECIALTY ASSOCIATES, LLC",3476559782,GA,Clinicians working together for your care.,78.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,"Getting timely care, appointments, and information.",50.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,Between visit communication.,54.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,Attention to patient medicine cost.,29.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,How well clinicians communicate.,84.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,Patients' rating of clinicians.,79.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,Health promotion and education.,63.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,Courteous and helpful office staff.,76.0,2016
"UNIVERSITY OF LOUISVILLE PHYSICIANS, INC",3476725599,KY,Clinicians working together for your care.,70.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,"Getting timely care, appointments, and information.",57.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,Between visit communication.,59.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,Attention to patient medicine cost.,29.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,How well clinicians communicate.,82.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,Patients' rating of clinicians.,84.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,Health promotion and education.,63.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,Courteous and helpful office staff.,74.0,2016
ARIA HEALTH PHYSICIAN SERVICES,3577467018,PA,Clinicians working together for your care.,71.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,"Getting timely care, appointments, and information.",66.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,Between visit communication.,65.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,Attention to patient medicine cost.,21.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,How well clinicians communicate.,84.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,Patients' rating of clinicians.,81.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,Health promotion and education.,73.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,Courteous and helpful office staff.,80.0,2016
NORTH SHORE PHYSICIANS GROUP INC,3577467224,MA,Clinicians working together for your care.,79.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,"Getting timely care, appointments, and information.",50.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,Between visit communication.,63.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,Attention to patient medicine cost.,26.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,How well clinicians communicate.,79.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,Patients' rating of clinicians.,75.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,Health promotion and education.,65.0,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,Courteous and helpful office staff.,,2016
NORTH BROWARD HOSPITAL DISTRICT,3577472422,FL,Clinicians working together for your care.,70.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,"Getting timely care, appointments, and information.",56.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,Between visit communication.,59.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,Attention to patient medicine cost.,21.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,How well clinicians communicate.,83.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,Patients' rating of clinicians.,79.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,Health promotion and education.,63.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,Courteous and helpful office staff.,85.0,2016
REGENTS OF THE UNIVESITY OF CALIFORNIA - UCSD MEDICAL GROUP,3577476761,CA,Clinicians working together for your care.,75.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,"Getting timely care, appointments, and information.",56.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,Between visit communication.,51.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,Attention to patient medicine cost.,29.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,How well clinicians communicate.,83.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,Patients' rating of clinicians.,81.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,Health promotion and education.,66.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,Courteous and helpful office staff.,84.0,2016
SAINT LUKES PHYSICIAN GROUP INC,3577476894,MO,Clinicians working together for your care.,77.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,"Getting timely care, appointments, and information.",,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,Between visit communication.,61.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,Attention to patient medicine cost.,25.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,How well clinicians communicate.,84.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,Patients' rating of clinicians.,81.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,Health promotion and education.,60.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,Courteous and helpful office staff.,84.0,2016
CARLE HEALTH CARE INCORPORATED,3577515774,IL,Clinicians working together for your care.,75.0,2016
SANSUM CLINIC,3678471976,CA,"Getting timely care, appointments, and information.",62.0,2016
SANSUM CLINIC,3678471976,CA,Between visit communication.,58.0,2016
SANSUM CLINIC,3678471976,CA,Attention to patient medicine cost.,21.0,2016
SANSUM CLINIC,3678471976,CA,How well clinicians communicate.,84.0,2016
SANSUM CLINIC,3678471976,CA,Patients' rating of clinicians.,79.0,2016
SANSUM CLINIC,3678471976,CA,Health promotion and education.,61.0,2016
SANSUM CLINIC,3678471976,CA,Courteous and helpful office staff.,82.0,2016
SANSUM CLINIC,3678471976,CA,Clinicians working together for your care.,78.0,2016
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,"Getting timely care, appointments, and information.",62.0,2016
